,links,price,vehicle_model,regdate,mileage,motorpower,valorFipe,pricewrtfipe,error
570,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/march-1020005946,39900,NISSAN MARCH S 1.0 16V FLEX FUEL 5P,2015,91000,1.0,38306,1.041612280060565,0.09004486903976117
728,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/amarok-cd-4x4-se-2017-997408583,134900,VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,2017,79775,2.0 - 2.9,122933,1.0973457086380387,0.09006788106471064
111,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/focus-1-6-glx-975277474,44900,FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,2013,81300,1.6,39949,1.1239330145936068,0.09023278946517777
536,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-glx-1-4-completo-1020029936,22500,CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,2008,96,1.4,21043,1.0692391769234424,0.0906724964579837
662,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-vibe-1-0-flex-4p-1018304614,54900,RENAULT SANDERO VIBE FLEX 1.0 12V 5P,2018,61900,1.0,48315,1.1362930766842596,0.09208391852830156
511,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cr-v-2011-2-0-automatico-impecavel-1020043639,61900,HONDA CR-V LX 2.0 16V 2WD/2.0 FLEXONE AUT.,2011,110,2.0 - 2.9,54523,1.1353006987876675,0.09289389842031226
107,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tr4-4x4-flex-automatico-toda-original-nao-usado-em-trilha-abaixo-da-fipe-997679335,45000,MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 AUT.,2009,169900,2.0 - 2.9,45102,0.9977384594918185,0.09299890717675696
607,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-cerato-2010-1019985084,38500,KIA MOTORS CERATO 1.6 16V MEC.,2010,140000,1.6,35598,1.0815214337884151,0.09314225543046317
637,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-linda-top-de-linha-1017536499,139900,MERCEDES-BENZ C-200 AVANTGARDE 2.0 TB 16V 184CV AUT.,2016,50400,2.0 - 2.9,146770,0.9531920692239558,0.09434105180788599
431,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/toro-1-8-endurance-2019-automatica-1020063893,109000,FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,2019,39000,1.8,98218,1.109776212099615,0.09508730656411002
481,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/strada-2018-com-apenas-49-000-km-1020050916,63900,FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,2018,49000,1.4,56883,1.123358472654396,0.0959281678182593
552,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20s-impress-1-6-auto-2015-1020023411,58000,HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,2015,84000,1.6,55422,1.0465158240409946,0.09608302908363997
509,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-wagon-98-em-perfeito-estado-1020043949,11000,GM - CHEVROLET CORSA WAGON GL 1.6 MPFI 4P,1998,100000,1.6,10944,1.0051169590643274,0.0985962628411643
286,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-premium-flex-ano-2010-1020107968,29900,GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,2010,115000,1.4,26368,1.1339502427184467,0.09962861127022093
406,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-essence-1-6-2013-1020070998,45900,FIAT GRAND SIENA ESSENCE DUAL. 1.6 FLEX 16V,2013,114000,1.6,39525,1.1612903225806452,0.10106035916625755
101,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toro-toppp-949426275,125000,FIAT TORO FREEDOM 2.0 16V 4X2 TB DIESEL MEC.,2017,70000,2.0 - 2.9,111866,1.1174083278207856,0.10152684039716453
397,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-new-fiesta-se-1-6-16v-mexicano-impecavel-68-000km-novissimo-financio-1019111905,37900,FORD FIESTA SE 1.6 16V FLEX 5P,2012,68000,1.6,33327,1.1372160710535002,0.10265694630688493
151,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-987925436,81090,HYUNDAI HB20 SENSE 1.0 12V FLEX MEC.,2022,0,1.0,69348,1.169319951548711,0.10580919004430944
332,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-flex-12v-5p-961527941,57900,VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,2019,66040,1.0,51432,1.1257582827811479,0.10611823271957999
112,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/cerato-sx3-2013-1-6-automatico-1020183018,55900,KIA MOTORS CERATO 1.6 16V AUT.,2013,78000,1.6,48874,1.1437574170315505,0.10655160749863724
643,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-advantage-d-2006-1019977685,47990,GM - CHEVROLET S10 P-UP ADVANT. 2.4/2.4 MPFI F.POWER CD,2006,99000,2.0 - 2.9,42322,1.1339256178819526,0.10818024732504328
594,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trend-line-1-6-c-30-200km-1019989743,60000,VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,2016,30200,1.6,49010,1.224239951030402,0.11000060213222351
312,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-authentique-1020105147,38900,RENAULT SANDERO AUTHENTIQUE HI-POWER 1.0 16V 5P,2015,16000,1.0,33704,1.1541656776643723,0.11169949784803701
420,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sonic-ltz-hb-automatico-1020067143,43900,GM - CHEVROLET SONIC HB LTZ 1.6 16V FLEXPOWER 5P AUT.,2013,85000,1.6,38631,1.136393052211954,0.1136767290613161
271,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/raridade-suzuki-jimny-sport-1-3-4x4-completo-equipado-2015-999253809,85900,SUZUKI JIMNY 4SPORT/ 4WORK 1.3 16V,2015,39000,1.3,73245,1.1727762987234625,0.11862851430447696
148,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-bens-c-280-sport-impecavel-915465774,49900,MERCEDES-BENZ C-280 CLASSIC/SPORT,1997,175000,2.0 - 2.9,38090,1.31005513258073,0.11921873450838372
407,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/celta-life-2007-1-0-vermelho-1020070956,18500,GM - CHEVROLET CELTA LIFE 1.4 MPFI 8V 85CV 3P,2007,138000,1.0,15353,1.2049762261447274,0.12016898941417953
284,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-se-1-6-16v-flex-4p-1020108034,38000,FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,2011,68000,1.6,33046,1.1499122435393088,0.12131566894227275
710,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-s-1-6-2015-1016837644,59900,HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,2015,68000,1.6,51151,1.1710425993626714,0.12250901611837905
592,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/captiva-sport-2-4-sport-2014-1-dono-nova-1013034725,67900,GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,2014,70000,2.0 - 2.9,59341,1.1442341719890126,0.12642563581929545
316,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-flex-49-000km-928983857,32900,FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,2013,49000,1.0,28339,1.160944281731889,0.12951053366428722
518,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-essence-1-6-1020034230,48800,FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,2014,80000,1.6,41649,1.171696799442964,0.1307420143231821
513,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/sandero-authentique-1-0-hi-power-2015-1020042793,37800,RENAULT SANDERO AUTHENTIQUE HI-POWER 1.0 16V 5P,2015,82000,1.0,33704,1.1215286019463566,0.13780226350361036
733,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-2-0-mpfi-gl-16v-860289948,165990,HYUNDAI IX35 GL 2.0 16V 2WD FLEX AUT.,2022,0,2.0 - 2.9,140945,1.1776934265138883,0.1416187228005632
777,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/l200-outdoor-2010-4x4-diesel-manual-1019925223,73900,MITSUBISHI L200 OUTDOOR GLS 2.5 4X4 CD TDI DIESEL,2010,202000,2.0 - 2.9,61838,1.1950580549176881,0.14478167596963432
117,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-6-sedan-1008849146,41900,FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,2013,96000,1.6,35442,1.1822131933863778,0.1474570690559207
327,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/idea-1-4-2006-1020103190,25900,FIAT IDEA ELX 1.4 MPI FIRE FLEX 8V 5P,2006,134000,1.4,21635,1.197134273168477,0.1479163203239784
192,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-1-6-16v-t-gdi-gls-585311129,216990,HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,2022,0,1.6,182837,1.1867947953641769,0.1479404640691211
647,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-5-ti-vct-flex-se-manual-984312095,58490,FORD KA 1.0 S TIVCT FLEX 5P,2020,55588,1.0,50644,1.1549245715188374,0.14846456771372218
744,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-2005-1019935406,25900,VW - VOLKSWAGEN FOX PLUS 1.6MI/ 1.6MI TOTAL FLEX 8V 4P,2005,999,1.6,22337,1.1595111250391728,0.1495919973229658
106,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gm-tracker-4x4-super-inteira-995468870,43900,GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,2008,96000,2.0 - 2.9,36586,1.199912534849396,0.16255916875351972
399,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-ex-3-8-2008-top-de-linha-com-4x4-teto-solar-eletrico-c-82-000-km-semi-novav-978832613,51990,KIA MOTORS SORENTO EX 3.8 V6 24V 267CV 4X4 AUT.,2008,82000,3.0 - 3.9,42283,1.229572168483788,0.16298735605439663
620,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-1-6-16v-t-gdi-gls-860309453,216990,HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,2022,0,1.6,182837,1.1867947953641769,0.16426542822646395
290,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2012-muito-conservada-1020107557,39600,FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX,2012,1,1.3,36401,1.087882201038433,0.1655608724319262
215,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubish-airtrek-2-4-16v-automatica-prata-2004-excelente-estado-932808378,25900,MITSUBISHI AIRTREK 2.4 16V 163CV/ 136CV 4X4 5P AUT.,2004,138000,2.0 - 2.9,21069,1.2292942237410414,0.1735020573742323
342,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/troller-3-0-1020083793,140000,TROLLER T-4 4X4 3.0 TB INT. CAP. RÍGIDA DIESEL,2008,136,3.0 - 3.9,89574,1.5629535356241768,0.19388077287812955
537,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/307-feline-2-0-aut-992473230,26900,PEUGEOT 307 FELINE/GRIFF/PREMI. 2.0 FLEX 5P AUT.,2008,157000,2.0 - 2.9,21064,1.277060387390809,0.1981296832952868
543,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-1020026022,35990,TOYOTA COROLLA SE-G 1.8/1.8 FLEX 16V AUT.,2003,136000,1.8,30330,1.186613913616881,0.20109393481053894
337,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-1-0-lt-mt-2021-1000451533,85900,GM - CHEVROLET ONIX HATCH 1.0 12V FLEX 5P MEC,2021,1,1.0,67604,1.270634873676114,0.20240410284185906
669,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-g5-1-0-8v-flex-2011-1018890121,28500,VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,2011,177000,1.0,23884,1.1932674593870374,0.20924364844554533
450,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-2016-diferenciado-1013611590,59900,GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,2016,87000,1.4,47550,1.259726603575184,0.21803818985052503
630,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxs-2008-1019979967,47000,HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V MEC. 4P,2008,167000,1.8,40179,1.1697653002812414,0.22615449090054696
650,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/siena-2008-flex-economico-financiamento-na-hora-sem-burocracia-898049941,26900,FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,2008,155000,1.0,21677,1.240946625455552,0.22657105416627843
657,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jac-j3-sedan-2013-completo-super-novo-motor-1-4-1013124687,30990,JAC J3 1.4 16V 5P MEC.,2013,90000,1.4,22926,1.3517403820989269,0.2328722054255108
715,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-1-0-2008-impecavel-unica-dona-preto-4-portas-manual-1015930278,26800,VW - VOLKSWAGEN FOX CITY 1.0 MI/ 1.0MI TOTAL FLEX 8V 5P,2008,78000,1.0,21088,1.2708649468892261,0.23373687781858155
809,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-way-economy-1-0-8v-flex-4p-1019907961,27900,FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P,2011,138000,1.0,21337,1.307587758354033,0.2363744283084288
208,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-1018490388,59900,TOYOTA HILUX SW4 4X4 3.0 8V TB DIESEL,1998,184276,3.0 - 3.9,45038,1.3299880101247836,0.23863585074867344
258,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-1020119398,60000,MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 AUT.,2010,74000,2.0 - 2.9,52493,1.1430095441296935,0.24015383960893077
447,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/dodge-ram-2012-impecavel-987190355,320000,RAM 2500 LARAMIE  6.7 TDI  CD 4X4 DIESEL,2012,286500,4.0 ou mais,226497,1.4128222448862457,0.2532938164074272
239,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/f-250-xlt-diesel-6cc-1020158353,118900,FORD F-250 XL 4.2 TURBO DIESEL,2000,270000,4.0 ou mais,88455,1.3441863094228703,0.254235019509669
784,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-eclipse-gs-t-944994938,79900,MITSUBISHI ECLIPSE GST 2.0 16V TURBO,1995,111000,2.0 - 2.9,43137,1.8522382177712868,0.25531869915203864
351,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/megane-grand-tour-dynamique-1-6-impecavel-1020083287,39900,RENAULT MEGANE GRAND TOUR DYNAM. HI-FLEX 1.6 16V,2012,105000,1.6,33563,1.188809105264726,0.26689092293752203
67,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-maxx-2005-1020188621,23000,GM - CHEVROLET CORSA HAT. MAXX 1.0/ 1.0 FLEXPOWER 8V 5P,2005,165000,1.0,18053,1.2740264775937518,0.2672385384321274
462,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tiida-sl-top-de-linha-1020053427,42000,NISSAN TIIDA SL 1.8/1.8 FLEX 16V  MEC.,2010,161000,1.8,32527,1.291234974021582,0.27115039115451567
166,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1020168398,23000,VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,2004,188000,1.6,19638,1.1711986964049292,0.2751822855199225
234,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-1998-basico-1020160454,12900,GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,1998,130000,1.0,10343,1.247220342260466,0.28353920401781785
698,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kadett-gsi-93-991968882,32900,GM - CHEVROLET KADETT GSI / GS 2.0,1993,150000,2.0 - 2.9,12940,2.542503863987635,0.3009832605262419
433,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/espetacular-omega-gls-4-1-com-41-mil-km-o-mais-novo-a-venda-do-brasil-996386897,72000,GM - CHEVROLET OMEGA GLS 4.1,1996,41200,4.0 ou mais,19898,3.618454115991557,0.31827658704019646
745,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-2012-1019935113,32900,VW - VOLKSWAGEN GOL CITY (TREND) 1.0 MI TOTAL FLEX 8V 2P,2012,1,1.0,23182,1.41920455525839,0.32329607025572105
347,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/silverado-2001-2001-4-2-d-20-rodeio-4x2-cs-18v-turbo-intercooler-diesel-2p-manual-1014404692,99900,GM - CHEVROLET SILVERADO D20/ RODEIO 4.2 TB DIESEL,2001,1111,4.0 ou mais,65910,1.5157032316795631,0.3359365904954337
566,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/suzuki-samurai-1995-aceito-outro-4x4-ou-picape-c10-d10-1020006922,40000,SUZUKI SAMURAI JX METAL 1.3,1995,123456,1.3,29053,1.3767941348569854,0.34145105716505175
527,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-mi-97-1020031525,8800,VW - VOLKSWAGEN GOL 1000 MI 2P  / 1000I,1997,247000,1.0,6901,1.2751775105057237,0.37109514621464323
87,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/chery-face-1-3-2015-973928206,31900,CHERY FACE 1.3 16V/1.3 16V FLEX.MEC.,2015,61010,1.3,22125,1.4418079096045198,0.4074657003560531
99,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/food-truck-1005798067,69000,LIFAN FOISON 1.3 16V 85CV 2P,2015,45000,1.3,46341,1.488962258043633,0.4886782726457073
667,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-sw-mondeo-1019958457,17000,FORD MONDEO CLX 2.0I SW AUT,1997,180000,2.0 - 2.9,8874,1.9157088122605364,0.5952492174302841
631,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/opala-comodoro-sl-e-4-1-6cc-1003323298,54000,GM - CHEVROLET OPALA COMODORO/COMOD. SLE  4.1/2.5,1989,0,4.0 ou mais,23539,2.294065168443859,0.5970079419122434
278,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/renault-master-2-3-dci-16v-diesel-motorhome-motorcasa-leia-o-anuncio-1006250224,259900,RENAULT MASTER 2.3 DCI GRAND FURGÃO16V DIESEL,2014,75000,2.0 - 2.9,116138,2.2378549656443196,0.7072149734002291
267,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-gti-2-0-1018736842,33500,VW - VOLKSWAGEN GOL GTI 2.0,1995,132000,2.0 - 2.9,17564,1.9073104076520155,0.7127937228359635
54,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/omega-cd-4-1-1005245727,39000,GM - CHEVROLET OMEGA CD 4.1 / 3.0,1996,220000,4.0 ou mais,20388,1.912889935256033,0.7401489169841602
687,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/golf-gti-1019952628,32000,VW - VOLKSWAGEN GOLF GTI 2.0,1995,167000,2.0 - 2.9,12742,2.5113796892167635,1.0999135445670314
696,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-gts-1990-com-ar-condicionado-914789802,44900,VW - VOLKSWAGEN GOL GT/GTS 1.8,1990,100,1.8,10365,4.331886155330439,1.1786898976259557
609,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/tempra-turbo-2p-82mil-kms-1995-1019984968,45900,FIAT TEMPRA TURBO 2.0 I.E. 2P,1995,82000,2.0 - 2.9,9007,5.096036416120794,1.4602615632553708
102,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/parati-600cv-944724946,50000,VW - VOLKSWAGEN PARATI 1000 MI 16V 4P TURBO,2000,111,1.0,14638,3.415767181308922,2.352652912484892
690,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/bmw-e36-325-is-coupe-1993-976576922,100000,BMW 325I,1993,0,2.0 - 2.9,21387,4.675737597606022,2.407981824108032
241,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/passat-2-0-apenas-17-mil-km-colecionavel-raridade-unico-1008229676,71990,VW - VOLKSWAGEN PASSAT 2.0,1996,17200,2.0 - 2.9,9780,7.360940695296525,2.8460510835187964
